vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos,FR_Hip_vel,FR_Thigh_vel,FR_Calf_vel,FL_Hip_vel,FL_Thigh_vel,FL_Calf_vel,RR_Hip_vel,RR_Thigh_vel,RR_Calf_vel,RL_Hip_vel,RL_Thigh_vel,RL_Calf_vel,FR_Hip_pos,FR_Thigh_pos,FR_Calf_pos,FL_Hip_pos,FL_Thigh_pos,FL_Calf_pos,RR_Hip_pos,RR_Thigh_pos,RR_Calf_pos,RL_Hip_pos,RL_Thigh_pos,RL_Calf_pos
0.051277,-0.017424,-0.00934,-0.36551,0.244805,-0.032118,0.051682,-0.245162,0.645177,0.003882,-0.543956,0.494587,0.056165,-0.629386,0.612888,-0.048992,-0.342151,0.789067,0.579053,1.016054,-0.503356,-0.211422,-5.465667,10.16892,0.739193,-5.543687,10.150306,-0.113295,0.708855,-0.570655,0.044089,-0.259768,0.64416,-0.028867,-0.460584,0.36664,0.057285,-0.538612,0.471893,-0.049982,-0.336757,0.762849
0.051779,-0.016506,-0.014628,-0.120797,-0.168918,0.024206,0.064152,-0.211185,0.607691,0.003804,-0.529748,0.517473,0.068356,-0.633034,0.661255,-0.056156,-0.308152,0.740064,0.668581,2.098351,-2.789925,0.121112,3.082708,-0.600151,-0.32865,3.273582,-1.019778,-0.764138,2.440197,-3.728917,0.059041,-0.265403,0.607148,-0.01767,-0.417455,0.367316,0.049175,-0.524588,0.521788,-0.0699,-0.364361,0.743814
0.045588,-0.015659,-0.0159,-0.023047,-0.431513,0.030789,0.080468,-0.163324,0.538983,0.002497,-0.484479,0.513917,0.06794,-0.576877,0.639353,-0.075851,-0.248952,0.648649,0.946284,2.700396,-3.98271,-0.100264,1.846507,0.125745,-0.015902,2.515959,-1.151894,-1.17514,3.498835,-5.326794,0.069129,-0.216039,0.572943,0.008814,-0.503943,0.473314,0.058735,-0.601754,0.610653,-0.069064,-0.31255,0.709546
0.035632,-0.014548,-0.015966,0.01163,-0.542779,0.052084,0.099961,-0.105938,0.454534,0.000319,-0.44534,0.520329,0.067993,-0.520753,0.614862,-0.100011,-0.172957,0.536148,0.949495,2.9121,-4.291694,-0.157095,1.920096,0.466163,-0.043149,2.851805,-1.16124,-1.195283,3.944566,-5.730864,0.081052,-0.153274,0.511273,0.003419,-0.491131,0.508109,0.069827,-0.591108,0.641757,-0.07476,-0.235542,0.622901
0.024945,-0.012976,-0.015695,0.015431,-0.519393,0.075424,0.116757,-0.050727,0.372107,-0.002397,-0.408776,0.532294,0.068152,-0.464209,0.594035,-0.121378,-0.096678,0.425996,0.707264,2.537941,-3.862056,-0.162978,1.733188,0.677787,0.036943,2.730314,-0.894217,-0.932331,3.594336,-5.202293,0.095231,-0.104711,0.443899,0.000503,-0.443922,0.516355,0.067868,-0.523381,0.614717,-0.092395,-0.167186,0.525424
0.015836,-0.011087,-0.015328,0.021487,-0.397266,0.086478,0.126624,-0.008978,0.304342,-0.005112,-0.376643,0.547286,0.068748,-0.413702,0.581257,-0.13536,-0.035574,0.334041,0.275668,1.590968,-2.866734,-0.150429,1.520382,0.791068,0.061435,2.362921,-0.418319,-0.469409,2.463121,-3.960412,0.113184,-0.060094,0.371878,-0.002268,-0.407594,0.529945,0.068061,-0.464642,0.590799,-0.114689,-0.101883,0.422972
0.009943,-0.009228,-0.01482,0.030335,-0.20827,0.080996,0.126327,0.007355,0.262155,-0.007718,-0.349343,0.563662,0.06921,-0.373414,0.579763,-0.138236,-0.00553,0.274059,-0.295057,0.038457,-1.346289,-0.121635,1.277749,0.852797,0.058255,1.803741,0.19499,0.167559,0.549842,-2.046546,0.128174,-0.031357,0.31179,-0.005215,-0.374791,0.545966,0.068567,-0.41091,0.575654,-0.133471,-0.055433,0.337894
0.007961,-0.007625,-0.014017,0.053938,-0.014326,0.071199,0.115079,-0.010809,0.252284,-0.010171,-0.326878,0.580866,0.069146,-0.345276,0.590718,-0.128776,-0.017844,0.255023,-0.778965,-1.742309,0.235411,-0.08871,1.043556,0.912582,0.000572,1.200213,0.812722,0.720139,-1.640918,0.00526,0.134357,-0.030026,0.276136,-0.007934,-0.34713,0.5629,0.069278,-0.36796,0.572295,-0.142315,-0.04109,0.286161
0.009592,-0.006232,-0.012665,0.085788,0.15122,0.066923,0.096941,-0.062752,0.27002,-0.012731,-0.308782,0.598592,0.068299,-0.328726,0.612685,-0.111114,-0.07169,0.273479,-0.993762,-3.293821,1.377156,-0.114655,0.853672,0.921935,-0.010654,0.691916,1.293521,1.004726,-3.556543,1.670812,0.129231,-0.058813,0.267577,-0.010454,-0.324624,0.580232,0.069314,-0.33873,0.582793,-0.138772,-0.06418,0.271349
0.014209,-0.00486,-0.010579,0.128101,0.286371,0.07139,0.076915,-0.14183,0.304599,-0.0156,-0.294205,0.61618,0.066853,-0.321604,0.642924,-0.090237,-0.159229,0.319722,-0.989621,-4.467128,1.931835,-0.129813,0.698143,0.899761,-0.047917,0.267519,1.646821,1.065345,-5.027856,2.795503,0.114421,-0.111768,0.278834,-0.012849,-0.306778,0.598113,0.06861,-0.322419,0.605764,-0.123586,-0.119141,0.286142
0.021365,-0.003342,-0.007547,0.184072,0.407487,0.081735,0.058416,-0.240656,0.343948,-0.019062,-0.282103,0.632434,0.06488,-0.321908,0.678823,-0.069591,-0.272039,0.382823,-0.863179,-5.299559,1.878391,-0.18494,0.606524,0.795469,-0.085439,-0.069162,1.882931,0.997325,-6.123696,3.384004,0.094792,-0.188233,0.305032,-0.015634,-0.292722,0.616329,0.066971,-0.316118,0.637488,-0.101755,-0.204415,0.32498
0.030989,-0.001543,-0.003481,0.238517,0.533079,0.097085,0.043491,-0.353261,0.375752,-0.023166,-0.271426,0.645797,0.062503,-0.328383,0.718566,-0.050187,-0.404345,0.453168,-0.638077,-5.871079,1.195803,-0.211993,0.552385,0.618771,-0.126055,-0.371319,2.055697,0.961134,-7.03089,3.580034,0.075009,-0.284093,0.336154,-0.019015,-0.281314,0.633431,0.064898,-0.317259,0.674788,-0.077853,-0.315053,0.37926
0.042918,0.000728,0.000786,0.555515,0.523877,0.11108,0.032321,-0.476422,0.404045,-0.027291,-0.26021,0.652983,0.061351,-0.339198,0.759072,-0.031172,-0.552596,0.533697,-1.548986,-6.51218,6.429502,-0.670504,0.834899,-0.070924,-0.452964,-0.058022,1.364356,-0.09855,-7.135119,7.049743,0.060356,-0.393567,0.36011,-0.023356,-0.271456,0.64785,0.06214,-0.324249,0.715418,-0.051283,-0.448653,0.44225
0.048713,0.000916,0.009946,0.271416,0.074069,-0.017596,0.025856,-0.54264,0.514174,-0.040167,-0.237589,0.642376,0.059021,-0.323806,0.748611,-0.052543,-0.635352,0.669079,-0.281342,2.417206,-1.226679,-0.578158,1.707716,-1.742718,0.334272,1.742821,-2.41644,0.022724,1.231916,-0.687948,0.053138,-0.443162,0.362411,-0.033724,-0.270873,0.638978,0.068785,-0.344871,0.732928,-0.027502,-0.532151,0.500334
0.0467,0.000408,0.01264,0.031685,-0.262076,-0.018198,0.021896,-0.486741,0.503866,-0.052922,-0.196923,0.590599,0.074254,-0.277392,0.67838,-0.050474,-0.582475,0.654505,0.05602,1.891185,-0.054178,-0.745631,2.392676,-3.30468,1.115321,2.950185,-4.551215,0.042993,2.326721,-0.810176,0.022624,-0.439568,0.385866,-0.044307,-0.254573,0.60053,0.08192,-0.342248,0.710641,-0.038286,-0.54112,0.555159
0.039206,-0.000257,0.011964,-0.067233,-0.451014,-0.03078,0.024217,-0.449895,0.507858,-0.069033,-0.142865,0.514326,0.100298,-0.208798,0.574654,-0.050111,-0.532736,0.634369,0.109122,1.846421,0.408263,-0.839254,2.877855,-4.157776,1.395146,3.73638,-5.59862,0.021097,2.663694,-1.075716,0.022314,-0.508405,0.499608,-0.056447,-0.189675,0.554224,0.08035,-0.269984,0.645521,-0.057886,-0.605569,0.662671
0.029551,-0.001373,0.010477,-0.065648,-0.495222,-0.059489,0.027166,-0.412642,0.518828,-0.084911,-0.085477,0.429995,0.127078,-0.133139,0.462084,-0.049122,-0.477782,0.614461,0.11357,1.747965,0.688719,-0.734233,2.784529,-4.136887,1.229438,3.716772,-5.517635,0.008262,2.694992,-0.902273,0.022779,-0.446272,0.501732,-0.065839,-0.139353,0.491913,0.095855,-0.202834,0.55644,-0.050857,-0.535547,0.635534
0.020246,-0.002987,0.009519,-0.031494,-0.430648,-0.079278,0.029748,-0.379186,0.533827,-0.096933,-0.035503,0.353306,0.147419,-0.06557,0.359881,-0.049267,-0.426217,0.60038,0.138455,1.592016,0.802458,-0.460509,2.154257,-3.475643,0.806792,2.974203,-4.643089,-0.01754,2.435976,-0.501259,0.026928,-0.41168,0.515548,-0.080247,-0.089203,0.423305,0.118567,-0.135929,0.455403,-0.048985,-0.479744,0.612522
0.01322,-0.004777,0.009201,-0.007883,-0.27958,-0.083075,0.031444,-0.350083,0.550867,-0.101586,-0.004616,0.295699,0.157448,-0.021163,0.282762,-0.05033,-0.382488,0.595951,0.079462,1.382783,0.887274,0.007005,0.902967,-2.23906,0.201541,1.435751,-3.042962,-0.102529,2.002785,0.020028,0.029976,-0.377522,0.531968,-0.09583,-0.051724,0.355439,0.143067,-0.079949,0.360706,-0.048752,-0.424643,0.595711
0.009648,-0.006442,0.00912,-0.005878,-0.095101,-0.073285,0.032677,-0.325552,0.569011,-0.095829,-0.004369,0.26756,0.154398,-0.01433,0.243502,-0.051591,-0.34983,0.603384,0.030314,1.144052,0.955386,0.535914,-0.825059,-0.632753,-0.464302,-0.673404,-0.955031,-0.071935,1.416388,0.651197,0.0318,-0.347965,0.549725,-0.105424,-0.035614,0.307066,0.158577,-0.050379,0.291486,-0.050155,-0.378174,0.589231
0.009689,-0.007866,0.008809,-0.031951,0.076458,-0.065364,0.033684,-0.305607,0.588115,-0.081137,-0.039461,0.270431,0.14009,-0.050267,0.245372,-0.052414,-0.328858,0.622541,0.067777,0.960154,0.985292,0.88808,-2.538748,0.775696,-0.914226,-2.746989,0.977812,-0.06006,0.882618,1.185562,0.032987,-0.323244,0.568082,-0.106786,-0.050219,0.28436,0.161852,-0.056928,0.260049,-0.051617,-0.34364,0.595499
0.0129,-0.009185,0.007811,-0.073171,0.222605,-0.066097,0.035063,-0.289514,0.607621,-0.061985,-0.105637,0.296329,0.119741,-0.123741,0.28089,-0.052524,-0.318173,0.651278,0.05008,0.764144,1.011469,0.995985,-3.920745,1.657454,-1.084148,-4.413101,2.400936,-0.011022,0.411935,1.611992,0.033894,-0.303288,0.587268,-0.09685,-0.090567,0.284606,0.15111,-0.097858,0.261617,-0.052666,-0.322363,0.615073
0.018832,-0.010598,0.005883,-0.124416,0.35088,-0.074801,0.03704,-0.2764,0.626504,-0.042583,-0.195506,0.333748,0.098132,-0.22592,0.339158,-0.051963,-0.315841,0.686991,0.08454,0.63987,0.952273,0.934081,-4.927965,1.947737,-1.075716,-5.657723,3.283418,0.023624,0.033124,1.908629,0.035006,-0.287663,0.607279,-0.079908,-0.155451,0.3022,0.132008,-0.169336,0.290791,-0.052761,-0.312241,0.64507
0.027321,-0.012231,0.002914,-0.181862,0.479135,-0.086449,0.039784,-0.265146,0.643181,-0.025564,-0.302064,0.370605,0.077364,-0.349662,0.40987,-0.050824,-0.320426,0.727654,0.140043,0.576056,0.80076,0.771589,-5.621058,1.622587,-1.012454,-6.61256,3.680683,0.061452,-0.292883,2.124013,0.036941,-0.275146,0.62693,-0.059982,-0.241662,0.330912,0.107478,-0.269031,0.341072,-0.05212,-0.310754,0.682287
0.038475,-0.014166,-0.000885,-0.224718,0.608553,-0.100551,0.042965,-0.254594,0.655964,-0.013064,-0.419972,0.394385,0.056908,-0.490839,0.484635,-0.049544,-0.33107,0.771964,0.172336,0.573696,0.576392,0.488992,-6.085353,0.657287,-1.048385,-7.436025,3.749069,0.097654,-0.570037,2.289158,0.039754,-0.264701,0.644657,-0.042054,-0.344634,0.359227,0.081704,-0.391715,0.403197,-0.050792,-0.315939,0.724048
0.047841,-0.016186,-0.00738,-0.334711,0.244586,-0.029641,0.050772,-0.240038,0.659872,-0.000576,-0.543764,0.503024,0.048639,-0.62921,0.615203,-0.048442,-0.332984,0.796891,0.595814,1.051305,-0.570147,-0.271977,-5.324164,10.06687,0.723081,-5.469439,10.377161,-0.133045,0.696862,-0.582472,0.043628,-0.255148,0.658513,-0.03141,-0.46097,0.374423,0.051719,-0.538396,0.472253,-0.048726,-0.327009,0.768975
0.048174,-0.015268,-0.012321,-0.126161,-0.176837,0.031723,0.063914,-0.205424,0.620669,-0.000834,-0.526673,0.524698,0.058676,-0.628031,0.661639,-0.05556,-0.298972,0.746659,0.723406,2.114212,-2.867343,0.110299,3.150557,-0.575075,-0.301283,3.181081,-0.958642,-0.715531,2.416828,-3.791102,0.058789,-0.260685,0.618763,-0.021122,-0.416798,0.375744,0.042563,-0.522904,0.521725,-0.068563,-0.356822,0.748284
0.041774,-0.014328,-0.013902,-0.041394,-0.445021,0.035138,0.081243,-0.157459,0.550478,-0.001606,-0.480138,0.521955,0.059342,-0.571073,0.63953,-0.074136,-0.240165,0.653455,0.985374,2.692439,-4.043934,-0.074398,1.925601,0.16568,-0.00343,2.64822,-1.161161,-1.110802,3.477541,-5.422838,0.068693,-0.210802,0.584778,0.004143,-0.502608,0.482362,0.051079,-0.599667,0.612014,-0.067732,-0.305298,0.714855
0.031466,-0.013157,-0.014381,-0.009344,-0.558467,0.054698,0.101348,-0.100493,0.465063,-0.00317,-0.439486,0.5294,0.059853,-0.512384,0.614889,-0.096823,-0.164628,0.538892,0.971135,2.885642,-4.339409,-0.084103,1.973941,0.54797,-0.025368,2.962455,-1.158457,-1.116465,3.914344,-5.83136,0.081205,-0.148781,0.523063,-0.000861,-0.486979,0.516702,0.060693,-0.584325,0.642828,-0.072734,-0.228494,0.627665
0.020403,-0.011551,-0.014456,0.002028,-0.537509,0.076236,0.118427,-0.045796,0.381776,-0.005498,-0.401359,0.542555,0.060534,-0.453269,0.593993,-0.11659,-0.08892,0.426722,0.716338,2.514897,-3.910246,-0.104119,1.782926,0.771238,0.001889,2.826374,-0.860984,-0.852108,3.56352,-5.300488,0.09629,-0.099804,0.454496,-0.003006,-0.438539,0.525826,0.059874,-0.515743,0.61521,-0.088861,-0.159789,0.528332
0.010947,-0.009666,-0.014294,0.016106,-0.414642,0.085932,0.128397,-0.004512,0.313,-0.00787,-0.36781,0.559048,0.061315,-0.400301,0.581519,-0.128982,-0.028576,0.332893,0.275234,1.567575,-2.919062,-0.146239,1.590124,0.86994,0.011938,2.454342,-0.36771,-0.390866,2.421846,-4.051899,0.115042,-0.055528,0.381402,-0.005319,-0.400532,0.540507,0.060385,-0.454122,0.591148,-0.109743,-0.094718,0.423811
0.004796,-0.00784,-0.013876,0.030039,-0.221293,0.07938,0.128032,0.011319,0.269603,-0.010351,-0.339163,0.577079,0.061824,-0.357823,0.580762,-0.130359,0.000396,0.271227,-0.304531,0.012376,-1.408531,-0.130524,1.346869,0.937511,0.008098,1.88322,0.264901,0.236091,0.495503,-2.132077,0.130228,-0.027501,0.320313,-0.008004,-0.36612,0.557857,0.061306,-0.397714,0.576121,-0.127095,-0.049015,0.336767
0.002635,-0.006275,-0.01312,0.049746,-0.026739,0.070147,0.116538,-0.007416,0.258437,-0.012835,-0.315336,0.596135,0.061758,-0.32772,0.592988,-0.119507,-0.013228,0.250776,-0.792204,-1.769293,0.181584,-0.12238,1.12114,0.999463,0.026741,1.311523,0.868522,0.792796,-1.699067,-0.057786,0.136469,-0.026919,0.283385,-0.010475,-0.33708,0.576448,0.062038,-0.352408,0.573362,-0.134859,-0.035736,0.283206
0.004103,-0.004891,-0.011897,0.078022,0.140872,0.067001,0.09804,-0.05992,0.275056,-0.015366,-0.296111,0.61606,0.061018,-0.309549,0.616614,-0.100303,-0.06843,0.268303,-1.018181,-3.326205,1.331782,-0.10431,0.899933,1.048941,-0.044249,0.748182,1.407114,1.079644,-3.617382,1.625825,0.131249,-0.055945,0.273838,-0.01296,-0.313263,0.595559,0.062009,-0.321262,0.585025,-0.129633,-0.06001,0.267522
0.008643,-0.003493,-0.01006,0.112755,0.28155,0.074222,0.077371,-0.139852,0.308839,-0.018209,-0.280462,0.636068,0.0597,-0.301256,0.64925,-0.077987,-0.157425,0.313941,-1.035116,-4.518304,1.915326,-0.1368,0.750412,1.026605,-0.064255,0.303982,1.793153,1.128771,-5.090765,2.76619,0.115967,-0.110069,0.283944,-0.015496,-0.294076,0.615694,0.061157,-0.303033,0.609586,-0.113437,-0.116565,0.281028
0.015838,-0.001889,-0.00758,0.145629,0.409622,0.08732,0.057937,-0.239943,0.348151,-0.021429,-0.26736,0.65494,0.058139,-0.300973,0.688385,-0.056,-0.271753,0.376883,-0.910621,-5.373794,1.906658,-0.161304,0.64762,0.931117,-0.069239,-0.070179,2.072025,1.069605,-6.201868,3.393793,0.095164,-0.187378,0.309913,-0.018238,-0.27893,0.636295,0.059858,-0.295452,0.64357,-0.090721,-0.202976,0.319414
0.02575,0.000037,-0.00464,0.171588,0.551706,0.105631,0.042116,-0.354403,0.380803,-0.024842,-0.255725,0.670841,0.056709,-0.307953,0.732653,-0.034877,-0.406301,0.448211,-0.696342,-5.982378,1.272566,-0.170131,0.596436,0.746748,-0.074397,-0.422,2.31731,1.054982,-7.160794,3.65759,0.075479,-0.286399,0.341013,-0.021517,-0.266452,0.655987,0.058013,-0.295711,0.683753,-0.065603,-0.317679,0.374295
0.038251,0.00248,-0.001949,0.444989,0.541132,0.124178,0.029729,-0.479942,0.410861,-0.027928,-0.243471,0.680337,0.056804,-0.320264,0.778993,-0.013783,-0.557668,0.529964,-1.505187,-6.531849,6.476117,-0.573451,0.873496,0.011627,-0.338424,-0.131995,1.572473,0.076225,-7.222404,6.872855,0.058022,-0.396344,0.366297,-0.025255,-0.255674,0.673178,0.056127,-0.303002,0.728909,-0.036853,-0.452174,0.437967
0.044016,0.002643,0.005712,0.211178,0.051704,-0.037567,0.024376,-0.545121,0.527308,-0.040412,-0.219769,0.66823,0.055678,-0.305331,0.767984,-0.03594,-0.640808,0.670753,-0.535313,2.253612,-0.829132,-0.587232,1.80889,-1.924978,0.322779,1.762418,-2.5803,-0.28113,1.331519,-1.247269,0.048925,-0.444027,0.370543,-0.034719,-0.254568,0.66278,0.063748,-0.326849,0.747931,-0.013732,-0.532838,0.495755
0.040973,0.001907,0.007394,0.018911,-0.305116,-0.029801,0.021376,-0.48722,0.518707,-0.053548,-0.177333,0.612915,0.070246,-0.257653,0.69294,-0.032853,-0.581085,0.65196,0.085532,2.111728,-0.022579,-0.783879,2.443643,-3.479064,1.026789,2.970602,-4.786915,0.015338,2.703886,-0.965561,0.02131,-0.439422,0.393359,-0.045192,-0.23735,0.6205,0.077029,-0.328178,0.725284,-0.019459,-0.541816,0.550359
0.032537,0.001114,0.006853,-0.047583,-0.498481,-0.036577,0.023238,-0.44621,0.524288,-0.070348,-0.123066,0.533588,0.093972,-0.188889,0.584049,-0.032986,-0.524965,0.629615,0.131015,2.049064,0.461035,-0.869757,2.869879,-4.305926,1.260155,3.740575,-5.878262,0.056025,2.934529,-1.119334,0.022302,-0.507647,0.514485,-0.056445,-0.173522,0.574235,0.075781,-0.255433,0.657972,-0.040666,-0.605044,0.665232
0.021938,-0.000069,0.005999,-0.029324,-0.538375,-0.06336,0.025287,-0.405386,0.537358,-0.086674,-0.066141,0.446587,0.117613,-0.113321,0.465856,-0.03288,-0.463883,0.608454,0.078861,1.921761,0.790817,-0.7442,2.748266,-4.267545,1.06261,3.699834,-5.794533,-0.030194,2.971526,-0.930713,0.022114,-0.443303,0.518179,-0.066081,-0.12019,0.509333,0.088921,-0.184234,0.563551,-0.033617,-0.528801,0.631087
0.011808,-0.001693,0.005739,0.001541,-0.46738,-0.080396,0.027034,-0.368567,0.554898,-0.098523,-0.017162,0.367359,0.134593,-0.046373,0.358249,-0.033731,-0.406748,0.594318,0.054633,1.724751,0.963033,-0.43841,2.096414,-3.603774,0.641726,2.930194,-4.908509,-0.044526,2.691769,-0.473212,0.025189,-0.404475,0.534184,-0.081053,-0.070943,0.439067,0.108703,-0.11714,0.458524,-0.032567,-0.466353,0.606638
0.004118,-0.003463,0.005932,0.01148,-0.309894,-0.081583,0.028129,-0.336579,0.575102,-0.102405,0.012378,0.307172,0.14154,-0.003277,0.276085,-0.035439,-0.358072,0.590744,0.060219,1.510493,1.057712,0.054695,0.827264,-2.376049,0.059341,1.357796,-3.292144,-0.075927,2.204207,0.118599,0.027133,-0.366963,0.553051,-0.097302,-0.034708,0.369342,0.130492,-0.062068,0.358899,-0.033385,-0.405273,0.589362
0.000144,-0.005063,0.00616,0.005328,-0.109816,-0.07065,0.02898,-0.309665,0.59696,-0.095447,0.010734,0.276108,0.135901,0.001234,0.23229,-0.037011,-0.32145,0.600325,0.036593,1.261625,1.149078,0.607422,-0.938411,-0.77658,-0.579122,-0.812679,-1.171046,-0.116723,1.611467,0.76798,0.02843,-0.334271,0.573889,-0.106865,-0.021188,0.318294,0.143495,-0.034571,0.285047,-0.035182,-0.353377,0.583491
0.000109,-0.006427,0.006031,-0.022755,0.077114,-0.063784,0.029887,-0.287754,0.6202,-0.079068,-0.027045,0.276006,0.119594,-0.038189,0.230382,-0.038013,-0.297727,0.623035,0.039555,1.028061,1.222087,0.982414,-2.693113,0.636692,-0.998508,-2.932583,0.80615,-0.045798,0.980825,1.405753,0.029255,-0.307044,0.595982,-0.107406,-0.038839,0.29323,0.14496,-0.044449,0.249579,-0.037098,-0.314398,0.591528
0.00362,-0.00774,0.00528,-0.057877,0.243932,-0.067189,0.031063,-0.27032,0.644236,-0.057808,-0.096896,0.299159,0.097787,-0.116171,0.263352,-0.038354,-0.28582,0.656779,0.053446,0.823658,1.241081,1.114279,-4.136009,1.539664,-1.153186,-4.663782,2.308848,-0.022034,0.439944,1.902656,0.029957,-0.28517,0.619248,-0.096113,-0.08269,0.290869,0.133113,-0.088806,0.248355,-0.038248,-0.290266,0.61451
0.010304,-0.009211,0.003739,-0.102548,0.39673,-0.079768,0.032868,-0.256288,0.667697,-0.035636,-0.191912,0.334565,0.074898,-0.224315,0.32092,-0.038208,-0.283914,0.699198,0.083093,0.674151,1.181128,1.098846,-5.228337,1.886254,-1.132274,-5.980401,3.291959,-0.003898,-0.026622,2.282223,0.031075,-0.268052,0.643792,-0.076958,-0.152127,0.305756,0.112169,-0.16581,0.275197,-0.038582,-0.278689,0.649519
0.020087,-0.010989,0.001332,-0.149252,0.554439,-0.095786,0.035292,-0.244504,0.688841,-0.014809,-0.305534,0.370872,0.053058,-0.355562,0.39333,-0.037667,-0.290849,0.748444,0.121343,0.588057,1.019737,0.989488,-6.0247,1.648476,-1.064022,-7.02274,3.832932,0.021659,-0.456554,2.596356,0.032737,-0.254712,0.668202,-0.053423,-0.244054,0.33294,0.086691,-0.271104,0.32462,-0.038306,-0.27759,0.69341
0.03327,-0.013178,-0.00154,-0.168169,0.726842,-0.116415,0.03788,-0.233721,0.705481,0.002539,-0.433119,0.396276,0.031186,-0.506881,0.473877,-0.037374,-0.306316,0.803681,0.11879,0.564179,0.756588,0.763348,-6.65526,0.820549,-1.139936,-8.030727,4.17267,0.025379,-0.874146,2.895476,0.035339,-0.243817,0.690563,-0.03159,-0.354421,0.36097,0.05961,-0.401785,0.388498,-0.037522,-0.284988,0.743701
0.044745,-0.015245,-0.006429,-0.238696,0.305358,-0.010735,0.044779,-0.218702,0.710743,0.014985,-0.564212,0.503954,0.023105,-0.652636,0.613676,-0.038072,-0.313501,0.836613,0.577527,1.145063,-0.718619,-0.525522,-5.300277,9.818975,0.935795,-5.234477,10.157853,-0.229238,0.587831,-0.599681,0.038796,-0.23411,0.708635,-0.01608,-0.482517,0.378109,0.027131,-0.561593,0.463807,-0.036258,-0.300435,0.799245
0.045598,-0.013619,-0.009648,-0.051707,-0.170389,0.068981,0.057924,-0.18075,0.666199,0.008947,-0.552505,0.538836,0.037713,-0.653104,0.670998,-0.045715,-0.279696,0.782267,0.712515,2.339578,-3.219793,0.113494,3.824463,-0.82046,-0.497738,3.694082,-1.20617,-0.680464,2.464945,-4.083567,0.054131,-0.238948,0.659618,-0.005481,-0.43028,0.375066,0.016458,-0.541481,0.513621,-0.056839,-0.338358,0.775322
0.038708,-0.01188,-0.010242,-0.018794,-0.484992,0.076155,0.07551,-0.128626,0.589664,0.007164,-0.495997,0.534144,0.037173,-0.584475,0.643918,-0.062305,-0.219382,0.682567,1.028098,2.907983,-4.372299,-0.126965,2.208785,0.138662,-0.014439,3.075206,-1.342094,-0.958661,3.574926,-5.782608,0.063523,-0.188536,0.624112,0.019218,-0.510181,0.471337,0.023194,-0.612895,0.602474,-0.056768,-0.293282,0.747167
0.027333,-0.009949,-0.010617,-0.017293,-0.617998,0.091605,0.096395,-0.067741,0.498266,0.004993,-0.448917,0.541993,0.038126,-0.516405,0.615717,-0.080983,-0.141731,0.560671,0.993146,3.047377,-4.62237,-0.151614,2.318835,0.566053,0.043919,3.449136,-1.317783,-0.884928,4.00975,-6.200524,0.075197,-0.118523,0.557552,0.006817,-0.507887,0.526367,0.0394,-0.602994,0.646529,-0.058511,-0.209514,0.653226
0.014988,-0.007712,-0.010972,-0.017094,-0.602651,0.105355,0.113334,-0.010685,0.409703,0.002612,-0.40462,0.557238,0.03935,-0.447958,0.592958,-0.09562,-0.064471,0.441087,0.683779,2.595,-4.159107,-0.115804,2.072439,0.8988,0.070346,3.286092,-0.932571,-0.582036,3.622113,-5.672037,0.089043,-0.068767,0.485398,0.004787,-0.446244,0.535944,0.037847,-0.519111,0.614452,-0.071555,-0.138557,0.548244
0.004234,-0.005345,-0.011147,0.001301,-0.476279,0.107869,0.122167,0.031517,0.335935,0.000024,-0.365658,0.577134,0.040703,-0.38644,0.580335,-0.102667,-0.00342,0.339757,0.202763,1.586154,-3.182054,-0.15869,1.835879,1.06666,0.027646,2.850361,-0.325294,-0.137991,2.437968,-4.435494,0.108245,-0.022824,0.408457,0.002521,-0.402949,0.553413,0.039203,-0.448317,0.588321,-0.087921,-0.072152,0.43701
