vel_x, vel_y, vel_z, omega_x, omega_y, omega_z, RF_HAA_pos, RF_HFE_pos, RF_KFE_pos, LF_HAA_pos, LF_HFE_pos, LF_KFE_pos, RH_HAA_pos, RH_HFE_pos, RH_KFE_pos, LH_HAA_pos, LH_HFE_pos, LH_KFE_pos, RF_HAA_vel, RF_HFE_vel, RF_KFE_vel, LF_HAA_vel, LF_HFE_vel, LF_KFE_vel, RH_HAA_vel, RH_HFE_vel, RH_KFE_vel, LH_HAA_vel, LH_HFE_vel, LH_KFE_vel, RF_HAA_pos, RF_HFE_pos, RF_KFE_pos, LF_HAA_pos, LF_HFE_pos, LF_KFE_pos, RH_HAA_pos, RH_HFE_pos, RH_KFE_pos, LH_HAA_pos, LH_HFE_pos, LH_KFE_pos
-0.296882, 0.236601, -0.151668, 0.642125, -0.679907, 1.324317, -0.069719, -0.09283, 0.540228, 0.036246, -0.55965, 0.680689, 0.080447, -0.772378, 0.675937, -0.314732, -0.171683, 0.292876, 2.980594, 7.766895, -6.225122, -2.07737, 0.889307, -0.343762, -0.321134, 3.511248, -2.676189, -0.338718, 6.501261, -6.862314, -0.090168, -0.172174, 0.667611, 0.105991, -0.598741, 0.674545, 0.04985, -0.668938, 0.559214, -0.257678, -0.243282, 0.434
-0.282809, 0.208503, -0.117628, 0.009568, -0.646101, 1.263836, -0.004872, 0.061608, 0.429276, 0.003441, -0.538426, 0.671359, 0.08371, -0.712263, 0.630936, -0.311601, -0.034717, 0.162022, 2.758208, 6.847124, -4.561381, -1.342757, 0.888702, -0.357365, 0.316165, 2.953842, -2.029459, 0.318058, 6.489979, -5.306028, -0.075141, -0.093397, 0.541459, 0.039804, -0.561512, 0.675869, 0.082707, -0.787166, 0.688907, -0.314764, -0.16894, 0.299228
-0.272583, 0.178991, -0.062687, -0.007079, -0.49771, 1.201289, 0.03585, 0.183721, 0.365367, -0.023647, -0.522785, 0.665553, 0.090211, -0.656532, 0.594469, -0.297349, 0.079539, 0.076168, 1.261415, 4.738937, -1.544242, -1.22434, 0.673392, -0.245218, 0.341457, 2.378745, -1.427409, 1.150954, 4.137248, -2.963251, -0.015332, 0.052555, 0.443195, 0.005485, -0.541332, 0.668007, 0.084074, -0.723367, 0.642132, -0.314922, -0.053108, 0.166287
-0.277806, 0.172721, 0.001563, -0.29857, -0.349337, 1.113064, 0.059611, 0.255978, 0.339937, -0.045151, -0.50879, 0.659742, 0.10099, -0.611238, 0.572425, -0.260872, 0.141148, 0.051967, 0.945342, 2.138081, -1.03345, -0.858994, 0.548937, -0.224839, 0.605055, 1.829992, -0.712897, 2.124743, 1.835847, 0.642926, 0.038279, 0.15812, 0.355587, -0.021493, -0.52471, 0.662082, 0.090536, -0.666547, 0.604687, -0.303344, 0.068301, 0.093824
-0.280049, 0.162531, 0.079102, -0.099451, -0.115297, 1.07284, 0.067076, 0.269408, 0.345298, -0.065749, -0.500366, 0.65654, 0.110351, -0.580279, 0.564775, -0.208042, 0.135084, 0.09828, 0.068406, -0.628884, 1.485108, -1.026393, 0.310163, -0.127481, 0.355158, 1.188262, -0.019771, 2.844627, -2.156506, 3.27679, 0.063907, 0.223558, 0.356719, -0.044001, -0.510333, 0.656466, 0.100885, -0.619228, 0.579534, -0.267328, 0.09338, 0.062983
-0.266045, 0.14185, 0.141309, -0.383981, -0.003842, 1.029, 0.078931, 0.231752, 0.366613, -0.081763, -0.495505, 0.653744, 0.122695, -0.561765, 0.571748, -0.150628, 0.075838, 0.188061, 0.813875, -2.876499, 0.576908, -0.675595, 0.152371, -0.079466, 0.6341, 0.669916, 0.574066, 2.396711, -3.242462, 5.11659, 0.089125, 0.223003, 0.322123, -0.06458, -0.500174, 0.652894, 0.111067, -0.583251, 0.56667, -0.22454, 0.119409, 0.117248
-0.249306, 0.119696, 0.186132, -0.323479, 0.129937, 1.068213, 0.096303, 0.160343, 0.3829, -0.10134, -0.495387, 0.65397, 0.131482, -0.5513, 0.586774, -0.107498, -0.019009, 0.300478, 1.404651, -3.929088, 0.840716, -0.570669, -0.074725, 0.04342, 0.751117, 0.298725, 0.913403, 2.038916, -5.171799, 5.186574, 0.098767, 0.202273, 0.367004, -0.082326, -0.494025, 0.650432, 0.122403, -0.559794, 0.567697, -0.165762, 0.028316, 0.185575
-0.227787, 0.084575, 0.205876, -0.315132, 0.106749, 1.02962, 0.138942, 0.067226, 0.372511, -0.114987, -0.497405, 0.65465, 0.145393, -0.548112, 0.608851, -0.077567, -0.123739, 0.401186, 2.380046, -4.859578, -1.466599, -0.736343, -0.170482, 0.10384, 0.534513, 0.064438, 1.100484, 0.820761, -4.92831, 4.286744, 0.130146, 0.119602, 0.342648, -0.101758, -0.491831, 0.650051, 0.13184, -0.544859, 0.578001, -0.126494, -0.032401, 0.298155
-0.182912, 0.062323, 0.202128, -0.770931, 0.083317, 1.00523, 0.205259, -0.036974, 0.322553, -0.124691, -0.501048, 0.657387, 0.162385, -0.547332, 0.632023, -0.063853, -0.229711, 0.464728, 4.106085, -5.121197, -3.392259, -0.068174, -0.160923, 0.07595, 1.163125, -0.068977, 1.181392, 0.696516, -5.033707, 1.787173, 0.171371, 0.048995, 0.345623, -0.11799, -0.492678, 0.651473, 0.144007, -0.53697, 0.595175, -0.089298, -0.164325, 0.37628
-0.19796, 0.076083, 0.103666, -0.078599, -0.033956, 0.954616, 0.264462, -0.180742, 0.340522, -0.138384, -0.496692, 0.650853, 0.176597, -0.537036, 0.634616, -0.06152, -0.360453, 0.591607, 1.117815, -8.799747, 8.672182, -1.023927, 0.953215, -1.267866, 0.467469, 1.50736, -1.729132, -0.385413, -7.233207, 12.018863, 0.263365, -0.081311, 0.257528, -0.132011, -0.495682, 0.655279, 0.157724, -0.532418, 0.614897, -0.063656, -0.268232, 0.432835
-0.20093, 0.119811, -0.125474, 0.525667, -0.062567, 0.888592, 0.286943, -0.362797, 0.613004, -0.163698, -0.450997, 0.583837, 0.186012, -0.473978, 0.550166, -0.064475, -0.413228, 0.695618, 1.237254, -7.878019, 14.08695, -1.685418, 3.289666, -5.090525, 0.275004, 3.913601, -5.729171, 0.53597, 0.57627, 0.376461, 0.221516, -0.068656, 0.311066, -0.121979, -0.48483, 0.637326, 0.165527, -0.50243, 0.613977, -0.048117, -0.26378, 0.477672
-0.221885, 0.16509, -0.214057, 1.039454, 0.242274, 0.899024, 0.263322, -0.368347, 0.641669, -0.211474, -0.361664, 0.449579, 0.187774, -0.381581, 0.405385, -0.075262, -0.418771, 0.704391, -2.222769, 1.995727, -0.960341, -2.051731, 4.947414, -6.81718, 0.5749, 5.108322, -7.533911, -0.316492, -0.268022, 0.33461, 0.256907, -0.219422, 0.411118, -0.154027, -0.392706, 0.551553, 0.188451, -0.444471, 0.518424, -0.054705, -0.391232, 0.659082
-0.212434, 0.193101, -0.214192, 0.016124, 0.011253, 0.867723, 0.243304, -0.34129, 0.625482, -0.239124, -0.244366, 0.305594, 0.213411, -0.262402, 0.252026, -0.071322, -0.414219, 0.700715, -0.648181, 1.187522, -0.415915, -0.909481, 6.208908, -6.82129, 1.552311, 5.818152, -6.849517, 0.54222, 0.512296, -0.499359, 0.267886, -0.378028, 0.645722, -0.185605, -0.324989, 0.43594, 0.192377, -0.339549, 0.39485, -0.071843, -0.427998, 0.711615
-0.216904, 0.194538, -0.199163, 0.004334, -0.102429, 0.884473, 0.232232, -0.31742, 0.619824, -0.254571, -0.10989, 0.177503, 0.240016, -0.145324, 0.124009, -0.058618, -0.401206, 0.688835, -0.474658, 1.082839, -0.169548, -0.413122, 6.081176, -5.204031, 0.765412, 5.35214, -5.128163, 0.656056, 0.644065, -0.529779, 0.244456, -0.350685, 0.628111, -0.23433, -0.2012, 0.297182, 0.212251, -0.271622, 0.252427, -0.069105, -0.432536, 0.718133
-0.206957, 0.19586, -0.153242, -0.195014, -0.096242, 0.923853, 0.223169, -0.296496, 0.619983, -0.248994, 0.000026, 0.093397, 0.24288, -0.048376, 0.04696, -0.043383, -0.388246, 0.678715, -0.35254, 0.887844, 0.180804, 0.805793, 4.582722, -2.792249, -0.359843, 3.414177, -2.293868, 0.841042, 0.528145, -0.388834, 0.231748, -0.327461, 0.622081, -0.246274, -0.136238, 0.177106, 0.219741, -0.145856, 0.141707, -0.057179, -0.422741, 0.710416
-0.210193, 0.200132, -0.079842, 0.027071, -0.047434, 0.985298, 0.213981, -0.279663, 0.625804, -0.220326, 0.067786, 0.073633, 0.218232, -0.008475, 0.033865, -0.02582, -0.382753, 0.677134, -0.47383, 0.735769, 0.365754, 2.16029, 1.374343, 0.848291, -2.006322, 0.803144, 1.148533, 0.813627, 0.035044, 0.226961, 0.219337, -0.304325, 0.622389, -0.264296, -0.014293, 0.11841, 0.249977, -0.116802, 0.057324, -0.043493, -0.408955, 0.699737
-0.204821, 0.209804, 0.000937, -0.240572, 0.074833, 1.038732, 0.204659, -0.267645, 0.637628, -0.162227, 0.063144, 0.120994, 0.168506, -0.020232, 0.094929, -0.006325, -0.386268, 0.686584, -0.35441, 0.429993, 0.73429, 2.880807, -1.034259, 3.338849, -2.446307, -2.123123, 4.154015, 1.073993, -0.398383, 0.683174, 0.211483, -0.285054, 0.628307, -0.223712, -0.036441, 0.103895, 0.212259, -0.035783, 0.079087, -0.024754, -0.396673, 0.69137
-0.201219, 0.20988, 0.068932, 0.06544, 0.147768, 1.051593, 0.195028, -0.26044, 0.653339, -0.105377, 0.018521, 0.215158, 0.112178, -0.08844, 0.202774, 0.013908, -0.401089, 0.708414, -0.51116, 0.286397, 0.770755, 2.802049, -3.477372, 5.370643, -2.928753, -3.809383, 6.10741, 0.886413, -0.929247, 1.326713, 0.200575, -0.268929, 0.637931, -0.206615, 0.028665, 0.165315, 0.19934, -0.122367, 0.11127, -0.007462, -0.392549, 0.692582
-0.19045, 0.197798, 0.113389, -0.034203, 0.239911, 1.020156, 0.184414, -0.256836, 0.671485, -0.052532, -0.066508, 0.329903, 0.052534, -0.18407, 0.34482, 0.031982, -0.423001, 0.73867, -0.4949, 0.097059, 0.914342, 1.853983, -3.979947, 5.276209, -2.76346, -5.465228, 7.06925, 0.86265, -1.181801, 1.586188, 0.194347, -0.2585, 0.653941, -0.124668, -0.094479, 0.228733, 0.115581, -0.114967, 0.235959, 0.015969, -0.396661, 0.70317
-0.181334, 0.17495, 0.129851, 0.42886, 0.257753, 0.968648, 0.169829, -0.254604, 0.68855, -0.029512, -0.154267, 0.433767, -0.009838, -0.308785, 0.491559, 0.044416, -0.451209, 0.776046, -0.84075, 0.122304, 0.732386, 0.650626, -4.577046, 4.472643, -3.156827, -6.09654, 6.869953, 0.387941, -1.436084, 1.904457, 0.18383, -0.25151, 0.672273, -0.113058, -0.084374, 0.33411, 0.070801, -0.283232, 0.333507, 0.035117, -0.410926, 0.725482
-0.169681, 0.14459, 0.119313, 0.555828, 0.350289, 0.899615, 0.150811, -0.251975, 0.702204, -0.027969, -0.24542, 0.498006, -0.076379, -0.446315, 0.625286, 0.04994, -0.482568, 0.816644, -0.991214, 0.142853, 0.512804, -0.59701, -3.888063, 1.629409, -3.227029, -7.122329, 5.731194, 0.115058, -1.570886, 1.986724, 0.176493, -0.248832, 0.693541, -0.052369, -0.236528, 0.401059, -0.016751, -0.347785, 0.481363, 0.056044, -0.431537, 0.754862
-0.182837, 0.132051, -0.000159, 0.655271, -0.034756, 0.966511, 0.134704, -0.24137, 0.693822, -0.058492, -0.346098, 0.629558, -0.124738, -0.582972, 0.79598, 0.035106, -0.479979, 0.789268, -0.404647, 1.223973, -1.75686, -2.450943, -5.723254, 11.559745, -0.802282, -0.544237, -1.569196, -1.277032, 1.919591, -4.495321, 0.153736, -0.254353, 0.70092, -0.059694, -0.250503, 0.455972, -0.105796, -0.489982, 0.63152, 0.043626, -0.470405, 0.799261
-0.258379, 0.177452, -0.072789, -0.174965, 0.164677, 0.930623, 0.146343, -0.197397, 0.610978, -0.084545, -0.379608, 0.710474, -0.110115, -0.545215, 0.783629, 0.006505, -0.41559, 0.657165, 1.058832, 2.831679, -5.568607, -0.039923, 0.629845, -0.357496, 0.816951, 1.235628, -0.359033, -1.823498, 4.259953, -7.635333, 0.139665, -0.234247, 0.672, -0.048801, -0.308887, 0.562952, -0.112177, -0.542324, 0.741467, 0.027033, -0.454299, 0.773662
-0.288292, 0.208313, -0.100436, -0.252199, -0.139349, 0.975833, 0.173356, -0.119746, 0.482152, -0.091273, -0.364785, 0.70041, -0.092199, -0.511486, 0.770339, -0.038856, -0.304702, 0.486827, 1.481733, 4.451957, -6.36022, -0.363049, 0.786036, -0.421504, 0.903038, 1.939481, -0.849511, -2.280461, 6.061058, -8.291443, 0.145091, -0.177653, 0.603458, -0.088519, -0.381646, 0.705133, -0.110308, -0.551758, 0.788101, -0.000442, -0.398105, 0.652638
-0.303955, 0.221032, -0.118461, -0.399719, -0.36198, 1.046769, 0.20608, -0.017425, 0.348672, -0.095939, -0.347136, 0.69468, -0.069485, -0.46469, 0.748444, -0.086083, -0.163277, 0.320727, 1.444641, 5.077045, -6.196056, -0.213788, 0.875997, -0.170919, 1.157732, 2.445951, -1.170186, -2.21514, 7.184774, -7.371028, 0.169918, -0.107254, 0.475077, -0.091011, -0.367799, 0.698129, -0.090756, -0.519787, 0.778345, -0.038423, -0.28798, 0.49158
-0.308074, 0.223286, -0.108601, -0.260987, -0.394656, 1.138525, 0.225632, 0.088297, 0.239872, -0.10214, -0.329961, 0.69332, -0.045042, -0.41093, 0.722579, -0.127794, -0.020474, 0.18303, 0.48494, 4.822053, -4.176623, -0.342883, 0.79126, -0.015523, 1.203156, 2.58291, -1.188573, -1.615201, 6.232232, -5.73646, 0.198351, -0.00764, 0.358241, -0.096105, -0.351205, 0.692178, -0.068664, -0.476573, 0.759798, -0.083062, -0.17233, 0.32187
-0.305496, 0.223131, -0.065823, -0.151594, -0.298652, 1.144209, 0.226132, 0.168701, 0.167942, -0.107259, -0.314692, 0.692934, -0.016988, -0.360857, 0.7024, -0.153489, 0.096328, 0.091943, -0.763769, 2.776346, -2.50682, -0.529501, 0.648294, 0.008325, 1.071473, 2.167791, -0.715727, -1.009034, 4.540159, -2.83564, 0.224131, 0.070998, 0.236196, -0.101416, -0.333861, 0.690757, -0.044377, -0.424964, 0.735883, -0.129658, -0.030158, 0.194271
-0.308932, 0.241765, 0.00375, -0.29271, -0.054186, 1.129565, 0.1947, 0.198041, 0.156664, -0.115138, -0.303912, 0.694622, 0.009184, -0.321683, 0.693961, -0.156515, 0.145831, 0.067008, -1.796312, -0.002567, 1.003894, -0.104429, 0.449075, 0.074247, 1.516058, 1.511369, -0.023956, 0.578971, 0.664038, 0.17507, 0.226195, 0.147498, 0.191416, -0.106372, -0.317862, 0.690996, -0.016823, -0.373, 0.713659, -0.155645, 0.043097, 0.099829
-0.3186, 0.238173, 0.076482, -0.030539, 0.13218, 1.072063, 0.151319, 0.162334, 0.192711, -0.12047, -0.2964, 0.696012, 0.037138, -0.298779, 0.702573, -0.146551, 0.136214, 0.102783, -2.444134, -3.004334, 2.475692, -0.471715, 0.197041, 0.133784, 1.105633, 0.768401, 0.681467, 0.28154, -1.776926, 2.97832, 0.215914, 0.135411, 0.155137, -0.113819, -0.304895, 0.69245, 0.00972, -0.328272, 0.699811, -0.175155, 0.119809, 0.090033
-0.307554, 0.241395, 0.131911, -0.170547, 0.364017, 1.066558, 0.101011, 0.080583, 0.265936, -0.128222, -0.294454, 0.69908, 0.061819, -0.290432, 0.723979, -0.137836, 0.064418, 0.179788, -2.00627, -4.74464, 3.922328, -0.203669, 0.063763, 0.047004, 1.301131, 0.003182, 1.387454, 0.393192, -4.283369, 4.021843, 0.169016, 0.123763, 0.215493, -0.119193, -0.295225, 0.693939, 0.03854, -0.297043, 0.700171, -0.165003, 0.067537, 0.104895
-0.291723, 0.214743, 0.1625, 0.113555, 0.53974, 1.017309, 0.063864, -0.038957, 0.341435, -0.135319, -0.294666, 0.698899, 0.085433, -0.297206, 0.758544, -0.143309, -0.031365, 0.269328, -1.573793, -6.151035, 3.129958, -0.463666, -0.121326, 0.006479, 0.936247, -0.563126, 1.788388, -0.845635, -5.096544, 4.302064, 0.135158, 0.007816, 0.245246, -0.127493, -0.290227, 0.696898, 0.063582, -0.279544, 0.713399, -0.167262, 0.047797, 0.186162
-0.257343, 0.201921, 0.164831, 0.125668, 0.749827, 0.963617, 0.041515, -0.170393, 0.392678, -0.146046, -0.298189, 0.695986, 0.103326, -0.315942, 0.800311, -0.168329, -0.151392, 0.348778, -0.460093, -6.551036, 1.484434, -0.501493, -0.150052, -0.332714, 0.807286, -1.202629, 2.209023, -1.570049, -5.827175, 2.974906, 0.096328, -0.070981, 0.32982, -0.133503, -0.288197, 0.697754, 0.090049, -0.277195, 0.740121, -0.16434, -0.086931, 0.248601
-0.215829, 0.183444, 0.145415, 0.310674, 0.923754, 0.865522, 0.041912, -0.318002, 0.394506, -0.157856, -0.301964, 0.686274, 0.116991, -0.346191, 0.84896, -0.213405, -0.272045, 0.390915, 0.778073, -7.142518, -1.790592, -0.599484, -0.171772, -0.563843, 0.54213, -1.61731, 2.412157, -2.388195, -6.024729, 1.162798, 0.084397, -0.240418, 0.346965, -0.144371, -0.289382, 0.696575, 0.109588, -0.287361, 0.775743, -0.192594, -0.165886, 0.322137
-0.209614, 0.177273, -0.015673, 0.195361, 0.584357, 0.756456, 0.040882, -0.512407, 0.572378, -0.166657, -0.298244, 0.664197, 0.131455, -0.353358, 0.841288, -0.267499, -0.407104, 0.497595, 0.44675, -9.326784, 13.617279, -0.282116, 1.029234, -2.119138, 0.830693, 0.967878, -3.200652, -2.906779, -6.472665, 8.564774, 0.093436, -0.318857, 0.346768, -0.148195, -0.29777, 0.688131, 0.120608, -0.316627, 0.810518, -0.200328, -0.294331, 0.353484
-0.278549, 0.111016, -0.176129, -0.780478, -0.192121, 0.662982, 0.032128, -0.511427, 0.592217, -0.170497, -0.248841, 0.592816, 0.15243, -0.302414, 0.729471, -0.33854, -0.522526, 0.70438, 0.203192, 1.725863, 0.479585, 0.393088, 3.594772, -4.257855, 1.664257, 4.0809, -6.772268, -2.832728, 0.152992, -1.655495, 0.027653, -0.31798, 0.392462, -0.147949, -0.265948, 0.654291, 0.122555, -0.336823, 0.786956, -0.202495, -0.294615, 0.40854
-0.302717, 0.136143, -0.18618, -0.69853, -0.610355, 0.799197, 0.040717, -0.487742, 0.610964, -0.163101, -0.15393, 0.488702, 0.192962, -0.19606, 0.580455, -0.300825, -0.472673, 0.667897, 0.008597, 1.273658, 1.035964, -0.154984, 5.189509, -5.066154, 1.392269, 5.521869, -7.161893, 1.084996, 2.546601, -1.797665, 0.027517, -0.50008, 0.586335, -0.151968, -0.194695, 0.560216, 0.135334, -0.252392, 0.716982, -0.256969, -0.410954, 0.510664
-0.334054, 0.093709, -0.186313, -0.035338, -0.774712, 0.856691, 0.033508, -0.461483, 0.632947, -0.172933, -0.037566, 0.389325, 0.211414, -0.071706, 0.434363, -0.289437, -0.422114, 0.628685, -0.698177, 1.226419, 1.152582, -0.53015, 5.632804, -4.397008, 0.418475, 6.114973, -6.278585, 0.336031, 2.596901, -1.851732, 0.036955, -0.496271, 0.61034, -0.16011, -0.094827, 0.482854, 0.167454, -0.183947, 0.577653, -0.314571, -0.500232, 0.685388
-0.347915, 0.061922, -0.165491, 0.173074, -0.771105, 0.929315, 0.016859, -0.435891, 0.658557, -0.178007, 0.075368, 0.311807, 0.214918, 0.053983, 0.316533, -0.284648, -0.368631, 0.591651, -0.873125, 1.186952, 1.273253, 0.007367, 5.05535, -2.811312, 0.042325, 5.635278, -5.17095, 0.147139, 2.419229, -1.618206, 0.033486, -0.473299, 0.631093, -0.150903, -0.018043, 0.380758, 0.193393, -0.062139, 0.45907, -0.283249, -0.456211, 0.662834
-0.365314, 0.031819, -0.117762, 0.357419, -0.600603, 0.990902, -0.004899, -0.413187, 0.686179, -0.166963, 0.161116, 0.274373, 0.205821, 0.15122, 0.234329, -0.283086, -0.322934, 0.564087, -1.158741, 0.982247, 1.353585, 1.198829, 2.83172, -0.978265, -1.010548, 3.48806, -2.296086, 0.075714, 1.882203, -1.008985, 0.018133, -0.447917, 0.659302, -0.169952, 0.082865, 0.332507, 0.225456, 0.024865, 0.307744, -0.276475, -0.406135, 0.626653
-0.382552, 0.007605, -0.044379, 0.249206, -0.308804, 1.04284, -0.028417, -0.395789, 0.715653, -0.127844, 0.189806, 0.278693, 0.178075, 0.189381, 0.21446, -0.278903, -0.291973, 0.550756, -1.089369, 0.6932, 1.438818, 2.217852, 0.157389, 1.478741, -1.505513, 0.107141, -0.055718, 0.28841, 1.068589, -0.2506, -0.002245, -0.42402, 0.689367, -0.14956, 0.092225, 0.27021, 0.210557, 0.107576, 0.273216, -0.272469, -0.354601, 0.592811
-0.393064, -0.019444, 0.02714, 0.395224, -0.006801, 1.075107, -0.054048, -0.383779, 0.74493, -0.076544, 0.15975, 0.3298, 0.137314, 0.156639, 0.242023, -0.27314, -0.280044, 0.555379, -1.237668, 0.467451, 1.363741, 2.803552, -2.985899, 3.002712, -2.227417, -2.855803, 2.726174, 0.296908, 0.175319, 0.606503, -0.026926, -0.402856, 0.719321, -0.155636, 0.123449, 0.323131, 0.216595, 0.081707, 0.207177, -0.272008, -0.311878, 0.568489
-0.378843, -0.04963, 0.087366, -0.03487, 0.333052, 1.056232, -0.075268, -0.378521, 0.774538, -0.01417, 0.076823, 0.401918, 0.098435, 0.067506, 0.309345, -0.261073, -0.285672, 0.574476, -0.84592, 0.087635, 1.388798, 2.850834, -4.53296, 3.822435, -1.533487, -5.547062, 3.289041, 0.786077, -0.697498, 1.209668, -0.0535, -0.384132, 0.746211, -0.085415, 0.142062, 0.334801, 0.148924, 0.130316, 0.235446, -0.272495, -0.279047, 0.554079
-0.345885, -0.082393, 0.115745, -0.141088, 0.5863, 1.018022, -0.092714, -0.378316, 0.800359, 0.044838, -0.03916, 0.483069, 0.066493, -0.065507, 0.384783, -0.245069, -0.308019, 0.606204, -0.684337, -0.084208, 1.14506, 3.042889, -6.501861, 3.732455, -1.357625, -6.834361, 3.907868, 0.90092, -1.346896, 1.691, -0.075509, -0.377384, 0.776041, -0.018429, 0.043301, 0.393145, 0.102894, 0.053774, 0.310117, -0.26159, -0.280394, 0.569583
-0.29492, -0.120479, 0.121024, -1.053325, 0.903543, 0.956932, -0.096485, -0.384238, 0.823358, 0.110333, -0.177432, 0.540263, 0.049047, -0.229327, 0.462669, -0.216814, -0.342269, 0.643406, 0.227229, -0.429123, 0.985917, 3.059155, -6.513037, 1.777452, -0.503608, -8.748675, 3.484008, 1.720097, -1.913284, 1.85788, -0.093766, -0.376361, 0.803654, 0.033461, -0.054786, 0.469286, 0.074234, -0.094556, 0.366473, -0.246603, -0.298137, 0.597328
-0.237127, -0.160588, 0.095325, -1.562666, 1.080229, 0.911611, -0.087668, -0.394323, 0.840487, 0.175694, -0.326757, 0.555203, 0.037478, -0.422361, 0.527487, -0.17823, -0.385845, 0.683302, 0.738781, -0.569372, 0.70104, 3.370222, -7.736652, -0.174594, -0.484468, -9.534874, 2.86143, 2.06971, -2.171777, 1.842273, -0.10106, -0.380271, 0.828066, 0.107454, -0.219465, 0.513294, 0.041855, -0.250745, 0.443455, -0.221715, -0.327478, 0.631513
-0.216619, -0.112598, -0.031963, -0.251637, 0.507944, 1.138331, -0.064817, -0.370806, 0.786251, 0.196969, -0.545737, 0.755069, 0.055031, -0.591065, 0.62051, -0.159905, -0.394921, 0.66924, 1.090062, 2.353371, -4.603484, -1.660479, -11.308173, 13.852251, 1.916275, -7.106336, 5.944552, 0.036606, 0.954401, -2.712587, -0.069189, -0.379242, 0.811908, 0.118829, -0.299883, 0.488939, 0.010615, -0.421231, 0.51612, -0.18879, -0.362336, 0.664325
-0.218663, -0.016319, -0.161262, 1.701092, -0.311791, 1.235517, -0.050039, -0.291248, 0.668543, 0.164836, -0.527643, 0.711525, 0.101817, -0.689513, 0.733852, -0.181781, -0.340578, 0.567486, 0.096616, 5.092356, -6.281654, -3.031727, 0.823079, -0.762123, -1.002544, 1.928266, -2.399026, -2.377804, 4.252273, -6.352823, -0.054877, -0.340931, 0.777756, 0.200647, -0.407811, 0.585056, 0.055749, -0.499242, 0.565506, -0.166608, -0.363134, 0.638337
-0.297579, 0.024659, -0.149648, 0.744369, -0.546254, 1.207465, -0.023873, -0.16587, 0.524304, 0.119855, -0.516603, 0.70474, 0.082902, -0.616588, 0.688892, -0.220691, -0.229362, 0.428238, 1.972346, 6.424921, -6.699354, -1.641665, 0.607328, -0.21614, 0.118453, 2.848066, -2.254965, -1.382354, 6.022142, -6.742648, -0.037826, -0.244462, 0.642408, 0.165322, -0.542386, 0.711786, 0.070164, -0.628723, 0.668057, -0.174034, -0.305486, 0.568645
-0.296756, 0.049635, -0.135641, 0.569975, -0.740143, 1.212574, 0.0135, -0.027129, 0.406286, 0.085595, -0.503774, 0.705009, 0.085047, -0.551178, 0.639586, -0.248609, -0.094495, 0.288963, 1.722112, 6.612514, -4.905448, -1.317235, 0.485714, 0.254796, 0.349763, 3.26028, -2.35496, -1.121643, 6.648628, -6.308373, -0.031092, -0.139695, 0.538937, 0.131707, -0.519455, 0.690627, 0.095581, -0.649299, 0.713321, -0.212735, -0.223716, 0.427088
-0.27386, 0.066665, -0.097852, 0.310449, -0.7134, 1.182524, 0.044518, 0.10153, 0.313692, 0.060325, -0.492972, 0.710189, 0.095882, -0.484596, 0.594046, -0.268149, 0.044237, 0.175607, 1.048187, 5.463517, -3.504517, -1.047019, 0.459192, 0.292671, 0.677805, 2.999573, -1.95751, -0.613068, 6.103734, -4.498555, 0.001423, -0.027047, 0.394882, 0.093559, -0.507659, 0.693901, 0.090051, -0.577948, 0.666253, -0.251956, -0.084705, 0.301121
-0.254661, 0.093536, -0.0348, -0.22907, -0.512721, 1.118268, 0.057669, 0.192943, 0.272282, 0.045325, -0.484482, 0.715658, 0.116629, -0.428447, 0.561584, -0.265633, 0.144512, 0.103089, 0.442782, 3.167705, -1.106924, -0.341272, 0.362529, 0.192567, 1.237683, 2.249087, -1.083392, 0.76995, 3.597979, -2.158419, 0.030411, 0.092732, 0.33584, 0.066033, -0.496948, 0.701175, 0.098136, -0.511044, 0.619606, -0.270965, 0.003782, 0.171906
-0.243197, 0.110022, 0.046616, -0.348633, -0.246591, 1.023256, 0.058756, 0.224702, 0.262223, 0.04112, -0.478428, 0.718373, 0.145593, -0.390161, 0.548394, -0.242172, 0.190238, 0.096898, -0.480467, 0.056369, 0.646028, -0.089746, 0.136813, 0.178634, 1.460791, 1.41246, -0.242537, 1.466258, 0.395322, 1.164796, 0.063187, 0.138183, 0.251009, 0.047073, -0.48765, 0.709226, 0.114999, -0.448898, 0.580394, -0.285856, 0.120572, 0.132963
-0.226071, 0.137453, 0.123585, -0.654941, 0.018143, 0.954669, 0.046004, 0.197264, 0.302588, 0.042972, -0.477406, 0.720617, 0.177401, -0.371548, 0.554091, -0.204064, 0.158887, 0.142663, -0.422031, -2.505484, 2.201381, 0.257991, -0.004697, -0.012021, 1.599593, 0.416648, 0.710376, 1.815089, -2.553558, 3.114249, 0.067885, 0.172963, 0.299698, 0.039779, -0.480313, 0.714586, 0.142485, -0.40015, 0.556275, -0.261762, 0.096578, 0.103387
-0.225477, 0.13021, 0.17532, -0.216551, 0.241558, 0.93738, 0.033093, 0.120534, 0.349061, 0.044039, -0.478676, 0.720543, 0.206654, -0.367575, 0.575168, -0.179768, 0.088242, 0.224855, -0.939664, -4.391941, 2.637048, -0.124745, -0.170787, 0.077823, 1.157797, -0.031398, 1.212921, 0.536285, -4.341347, 4.131466, 0.0788, 0.104753, 0.269533, 0.037943, -0.476495, 0.718284, 0.172837, -0.368215, 0.548554, -0.245577, 0.13099, 0.175219
